1403636594063555584,-0.17589,0.14017,-0.05603,-0.04513,0.90149,-0.02508,0.42970,-0.05767,-0.57265,0.02282,
1403636594163555328,-0.17343,0.08354,-0.05520,-0.02410,0.89993,-0.05505,0.43188,0.10944,-0.57146,-0.00232,
1403636594263555584,-0.15386,0.02779,-0.05675,-0.00621,0.89971,-0.07542,0.42988,0.27886,-0.55440,-0.02064,
1403636594363555328,-0.11876,-0.02539,-0.05879,0.00894,0.89907,-0.08548,0.42929,0.42513,-0.51840,-0.01631,
1403636594463555584,-0.07175,-0.07399,-0.05955,0.02041,0.89586,-0.08714,0.43524,0.52388,-0.44330,-0.00789,
1403636594563555584,-0.01765,-0.10955,-0.06065,0.02386,0.89078,-0.08600,0.44559,0.55298,-0.27202,-0.01120,
1403636594663555328,0.03512,-0.12562,-0.06113,0.02056,0.88711,-0.08575,0.45305,0.50046,-0.03520,-0.01162,
1403636594763555584,0.08090,-0.11605,-0.06291,0.01390,0.88576,-0.07794,0.45735,0.41855,0.22268,-0.03500,
1403636594863555328,0.11834,-0.08078,-0.06747,0.00144,0.88514,-0.05846,0.46164,0.32300,0.48310,-0.04097,
1403636594963555584,0.14255,-0.02135,-0.07124,-0.01397,0.88429,-0.02838,0.46587,0.16485,0.69525,-0.03357,
1403636595063555584,0.14983,0.05471,-0.07433,-0.03800,0.88374,0.00738,0.46638,-0.00045,0.80275,-0.03832,
1403636595163555328,0.14270,0.13429,-0.07805,-0.06245,0.88440,0.04072,0.46074,-0.12874,0.77529,-0.03745,
1403636595263555584,0.12386,0.20539,-0.08083,-0.08694,0.88441,0.06826,0.45344,-0.24127,0.62995,-0.03229,
1403636595363555328,0.09470,0.25632,-0.08278,-0.10388,0.88383,0.08992,0.44717,-0.31837,0.39418,-0.01717,
1403636595463555584,0.06101,0.28183,-0.08301,-0.11252,0.88360,0.10054,0.44327,-0.33462,0.10892,-0.00973,
1403636595563555584,0.02822,0.27947,-0.08389,-0.11508,0.88509,0.10456,0.43868,-0.31633,-0.16713,-0.01576,
1403636595663555328,-0.00236,0.25069,-0.08593,-0.11060,0.88768,0.10287,0.43498,-0.28417,-0.39825,-0.03147,
1403636595763555584,-0.02874,0.20190,-0.08968,-0.09682,0.89048,0.09228,0.43491,-0.24283,-0.56319,-0.04924,
1403636595863555328,-0.05108,0.14174,-0.09509,-0.07424,0.89306,0.07280,0.43775,-0.21969,-0.61593,-0.05986,
1403636595963555584,-0.07301,0.08160,-0.10039,-0.05329,0.89603,0.04774,0.43820,-0.24008,-0.56772,-0.04180,
1403636596063555584,-0.09957,0.03212,-0.10389,-0.03334,0.89957,0.02314,0.43488,-0.29893,-0.40461,-0.02487,
1403636596163555328,-0.13085,0.00505,-0.10516,-0.02112,0.90173,0.00262,0.43177,-0.32754,-0.13927,0.01627,
1403636596263555584,-0.16526,0.00636,-0.10104,-0.01866,0.90127,-0.00860,0.43277,-0.36168,0.14040,0.07791,
1403636596363555328,-0.20469,0.02933,-0.09041,-0.01913,0.89945,-0.01363,0.43639,-0.42495,0.30096,0.13037,
1403636596463555584,-0.24919,0.06200,-0.07641,-0.01775,0.89689,-0.01101,0.44177,-0.42633,0.34311,0.12573,
1403636596563555584,-0.28896,0.09503,-0.06442,-0.01702,0.89462,-0.00405,0.44649,-0.34231,0.31147,0.09483,
1403636596663555328,-0.31782,0.12268,-0.05677,-0.01616,0.89514,-0.00151,0.44550,-0.20742,0.23311,0.04756,
1403636596763555584,-0.32954,0.13979,-0.05418,-0.01624,0.89566,0.00271,0.44443,-0.00370,0.10943,0.00491,
1403636596863555328,-0.31831,0.14447,-0.05529,-0.01379,0.89311,0.00720,0.44957,0.23561,-0.00260,-0.01529,
1403636596963555584,-0.28369,0.14047,-0.05870,-0.00933,0.89170,0.01070,0.45241,0.44919,-0.07231,-0.03121,
1403636597063555584,-0.23161,0.13227,-0.06309,-0.00728,0.89521,0.01160,0.44544,0.58786,-0.10161,-0.05302,
1403636597163555328,-0.16804,0.12289,-0.06732,-0.01233,0.90001,0.01744,0.43535,0.67148,-0.09333,-0.01554,
1403636597263555584,-0.09808,0.11456,-0.06596,-0.02011,0.90128,0.02938,0.43176,0.71145,-0.06331,0.04301,
1403636597363555328,-0.02643,0.11080,-0.06194,-0.02910,0.89905,0.04387,0.43468,0.71039,-0.00722,0.04491,
1403636597463555584,0.04044,0.11322,-0.05883,-0.03720,0.89616,0.06083,0.43797,0.61192,0.05826,0.02428,
1403636597563555584,0.09217,0.12411,-0.05820,-0.04968,0.89224,0.07949,0.44173,0.41580,0.14890,-0.00533,
1403636597663555328,0.12093,0.14363,-0.06030,-0.06899,0.88636,0.09541,0.44777,0.15498,0.22572,-0.02817,
1403636597763555584,0.12411,0.16798,-0.06274,-0.08480,0.88011,0.10949,0.45411,-0.09031,0.24099,-0.02072,
1403636597863555328,0.10558,0.18931,-0.06460,-0.09221,0.87507,0.12102,0.45947,-0.27169,0.17191,-0.01931,
1403636597963555584,0.07106,0.20237,-0.06650,-0.09366,0.87289,0.13208,0.46027,-0.39100,0.08872,-0.02899,
1403636598063555584,0.02769,0.20750,-0.07001,-0.09285,0.87501,0.13729,0.45485,-0.45100,0.01692,-0.05980,
1403636598163555328,-0.01788,0.20510,-0.07655,-0.09129,0.88141,0.13707,0.44272,-0.42677,-0.06393,-0.09097,
1403636598263555584,-0.05594,0.19635,-0.08780,-0.08407,0.89026,0.13684,0.42619,-0.30752,-0.10585,-0.13763,
1403636598363555328,-0.07820,0.18460,-0.10119,-0.07526,0.89600,0.13526,0.41621,-0.11367,-0.12351,-0.14499,
1403636598463555584,-0.08017,0.17265,-0.11570,-0.06808,0.89733,0.13336,0.41518,0.09137,-0.10919,-0.15139,
1403636598563555584,-0.06159,0.16383,-0.12932,-0.06982,0.89364,0.13470,0.42237,0.26920,-0.07295,-0.13129,
1403636598663555328,-0.02932,0.15833,-0.14217,-0.07799,0.88610,0.13816,0.43549,0.36047,-0.04534,-0.13770,
1403636598763555584,0.00698,0.15545,-0.15846,-0.09069,0.87534,0.14373,0.45265,0.35870,-0.02238,-0.18825,
1403636598863555328,0.04114,0.15313,-0.17946,-0.10203,0.86327,0.14582,0.47233,0.31924,-0.02309,-0.23101,
1403636598963555584,0.07128,0.15060,-0.20331,-0.10567,0.85346,0.14445,0.48946,0.26367,-0.02102,-0.24080,
1403636599063555584,0.09443,0.14906,-0.22504,-0.11036,0.84490,0.14406,0.50321,0.19490,-0.00081,-0.18389,
1403636599163555328,0.11127,0.14869,-0.23975,-0.12225,0.83263,0.14320,0.52084,0.15199,-0.00067,-0.10665,
1403636599263555584,0.12625,0.14920,-0.24891,-0.12726,0.81537,0.13915,0.54738,0.13686,0.00847,-0.08196,
1403636599363555328,0.13856,0.14989,-0.25719,-0.13016,0.80279,0.13360,0.56634,0.11530,0.00401,-0.09201,
1403636599463555584,0.14828,0.15019,-0.26690,-0.12370,0.79876,0.13144,0.57393,0.08550,0.00225,-0.09498,
1403636599563555584,0.15496,0.15036,-0.27638,-0.11848,0.80261,0.12416,0.57128,0.04429,-0.00434,-0.09004,
1403636599663555328,0.15809,0.14947,-0.28538,-0.11476,0.80663,0.12120,0.56700,0.01390,-0.01512,-0.08630,
1403636599763555584,0.15866,0.14748,-0.28877,-0.11662,0.80040,0.12051,0.57554,0.00011,-0.02353,0.00414,
1403636599863555328,0.15823,0.14575,-0.28908,-0.11876,0.79207,0.11814,0.58700,-0.02255,-0.01424,-0.00965,
1403636599963555584,0.15784,0.14439,-0.29001,-0.12047,0.79167,0.11537,0.58774,0.00187,-0.01069,-0.01340,
1403636600063555584,0.15799,0.14286,-0.29154,-0.12265,0.79219,0.11270,0.58711,0.00638,-0.02000,-0.03004,
1403636600163555328,0.15777,0.14148,-0.29154,-0.12387,0.78987,0.11198,0.59010,0.00106,0.00356,0.00211,
1403636600263555584,0.15772,0.14192,-0.29166,-0.12523,0.79011,0.11115,0.58965,-0.00475,-0.00143,0.00132,
1403636600363555328,0.15747,0.14200,-0.29162,-0.12594,0.79013,0.11040,0.58962,-0.00284,-0.00120,0.00375,
1403636600463555584,0.15744,0.14211,-0.29162,-0.12640,0.79018,0.11006,0.58951,-0.00192,-0.00378,0.00242,
1403636600563555584,0.15755,0.14192,-0.29153,-0.12573,0.79015,0.11039,0.58963,0.00322,-0.00411,0.00420,
1403636600663555328,0.15751,0.14195,-0.29152,-0.12595,0.79028,0.11003,0.58949,0.00306,-0.00957,0.00236,
1403636600763555584,0.15753,0.14199,-0.29151,-0.12614,0.79035,0.10986,0.58937,0.00141,-0.00767,0.00262,
1403636600863555328,0.15749,0.14196,-0.29148,-0.12603,0.79044,0.10984,0.58929,0.00163,-0.00391,0.00157,
1403636600963555584,0.15750,0.14197,-0.29146,-0.12598,0.79050,0.10974,0.58924,0.00003,-0.00520,0.00285,
1403636601063555584,0.15750,0.14195,-0.29143,-0.12591,0.79056,0.10972,0.58918,0.00046,-0.00203,0.00160,
1403636601163555328,0.15749,0.14192,-0.29142,-0.12582,0.79060,0.10973,0.58913,-0.00081,-0.00244,0.00137,
1403636601263555584,0.15750,0.14192,-0.29141,-0.12583,0.79065,0.10969,0.58907,-0.00039,-0.00267,0.00117,
1403636601363555328,0.15750,0.14187,-0.29141,-0.12568,0.79068,0.10970,0.58906,0.00030,-0.00022,0.00100,
1403636601463555584,0.15751,0.14188,-0.29141,-0.12566,0.79071,0.10966,0.58904,0.00026,-0.00179,0.00126,
1403636601563555584,0.15749,0.14184,-0.29140,-0.12562,0.79070,0.10959,0.58907,0.00122,0.00044,0.00120,
1403636601663555328,0.15751,0.14182,-0.29141,-0.12551,0.79069,0.10964,0.58910,0.00001,-0.00104,0.00131,
1403636601763555584,0.15752,0.14181,-0.29143,-0.12548,0.79071,0.10965,0.58907,0.00044,-0.00072,-0.00027,
1403636601863555328,0.15757,0.14181,-0.29144,-0.12549,0.79074,0.10964,0.58904,0.00126,-0.00253,0.00070,
1403636601963555584,0.15753,0.14179,-0.29142,-0.12540,0.79077,0.10968,0.58900,0.00004,-0.00113,0.00090,
1403636602063555584,0.15750,0.14174,-0.29141,-0.12534,0.79081,0.10974,0.58895,0.00188,-0.00077,0.00025,
1403636602163555328,0.15752,0.14175,-0.29140,-0.12528,0.79083,0.10974,0.58893,0.00233,-0.00104,0.00090,
1403636602263555584,0.15750,0.14174,-0.29138,-0.12517,0.79085,0.10978,0.58892,0.00228,-0.00123,0.00092,
1403636602363555328,0.15751,0.14175,-0.29139,-0.12526,0.79088,0.10974,0.58888,0.00322,-0.00173,0.00053,
1403636602463555584,0.15752,0.14176,-0.29140,-0.12532,0.79086,0.10968,0.58891,0.00263,-0.00250,0.00064,
1403636602563555584,0.15749,0.14176,-0.29138,-0.12530,0.79090,0.10965,0.58886,0.00293,-0.00234,0.00020,
1403636602663555328,0.15750,0.14175,-0.29138,-0.12524,0.79092,0.10969,0.58884,0.00315,-0.00149,0.00064,
1403636602763555584,0.15749,0.14176,-0.29136,-0.12522,0.79092,0.10964,0.58885,0.00207,-0.00228,0.00061,
1403636602863555328,0.15747,0.14175,-0.29136,-0.12523,0.79092,0.10964,0.58885,0.00159,-0.00243,0.00034,
1403636602963555584,0.15746,0.14175,-0.29136,-0.12520,0.79092,0.10965,0.58886,0.00226,-0.00178,0.00039,
1403636603063555584,0.15747,0.14176,-0.29136,-0.12520,0.79092,0.10966,0.58885,0.00110,-0.00169,0.00022,
1403636603163555328,0.15743,0.14176,-0.29134,-0.12511,0.79094,0.10966,0.58884,0.00046,-0.00061,0.00003,
1403636603263555584,0.15744,0.14174,-0.29134,-0.12515,0.79095,0.10969,0.58882,0.00162,-0.00179,-0.00030,
1403636603363555328,0.15743,0.14174,-0.29135,-0.12510,0.79092,0.10970,0.58886,0.00150,-0.00197,0.00019,
1403636603463555584,0.15743,0.14175,-0.29134,-0.12504,0.79093,0.10973,0.58886,0.00078,-0.00060,0.00021,
1403636603563555584,0.15743,0.14174,-0.29132,-0.12502,0.79098,0.10974,0.58880,0.00103,0.00005,0.00023,
1403636603663555328,0.15742,0.14175,-0.29132,-0.12499,0.79098,0.10974,0.58881,0.00055,-0.00095,0.00022,
1403636603763555584,0.15738,0.14175,-0.29130,-0.12500,0.79102,0.10971,0.58875,0.00177,-0.00055,-0.00097,
1403636603863555328,0.15742,0.14174,-0.29132,-0.12499,0.79096,0.10971,0.58883,0.00197,-0.00029,0.00111,
1403636603963555584,0.15742,0.14172,-0.29131,-0.12488,0.79097,0.10977,0.58883,-0.00137,-0.00064,0.00004,
1403636604063555584,0.15740,0.14171,-0.29133,-0.12496,0.79099,0.10975,0.58880,-0.00016,-0.00172,-0.00110,
1403636604163555328,0.15739,0.14171,-0.29133,-0.12494,0.79098,0.10978,0.58881,0.00104,-0.00227,0.00036,
1403636604263555584,0.15739,0.14171,-0.29132,-0.12497,0.79099,0.10973,0.58879,0.00102,-0.00197,0.00015,
1403636604363555328,0.15739,0.14172,-0.29131,-0.12493,0.79101,0.10977,0.58876,0.00139,-0.00148,0.00058,
1403636604463555584,0.15738,0.14171,-0.29131,-0.12492,0.79102,0.10980,0.58875,0.00128,-0.00171,-0.00058,
1403636604563555584,0.15739,0.14172,-0.29132,-0.12494,0.79102,0.10975,0.58876,0.00177,-0.00182,0.00032,
1403636604663555328,0.15738,0.14172,-0.29132,-0.12493,0.79102,0.10977,0.58875,0.00070,-0.00140,-0.00027,
1403636604763555584,0.15739,0.14172,-0.29131,-0.12490,0.79103,0.10979,0.58874,0.00080,-0.00131,0.00073,
1403636604863555328,0.15737,0.14173,-0.29129,-0.12487,0.79104,0.10981,0.58873,0.00079,-0.00025,0.00062,
1403636604963555584,0.15736,0.14171,-0.29128,-0.12489,0.79106,0.10983,0.58869,-0.00003,-0.00169,0.00037,
1403636605063555584,0.15737,0.14173,-0.29128,-0.12488,0.79110,0.10981,0.58865,0.00220,-0.00209,-0.00007,
1403636605163555328,0.15737,0.14172,-0.29129,-0.12488,0.79107,0.10979,0.58869,0.00185,-0.00054,0.00109,
1403636605263555584,0.15736,0.14173,-0.29129,-0.12489,0.79108,0.10978,0.58869,0.00032,-0.00144,0.00052,
1403636605363555328,0.15736,0.14172,-0.29129,-0.12491,0.79108,0.10977,0.58867,0.00008,-0.00022,0.00085,
1403636605463555584,0.15737,0.14172,-0.29128,-0.12490,0.79110,0.10978,0.58865,0.00043,-0.00054,0.00047,
1403636605563555584,0.15735,0.14173,-0.29127,-0.12486,0.79112,0.10978,0.58864,-0.00017,-0.00012,0.00068,
1403636605663555328,0.15736,0.14170,-0.29127,-0.12487,0.79112,0.10981,0.58862,0.00066,-0.00079,0.00002,
1403636605763555584,0.15731,0.14172,-0.29123,-0.12480,0.79115,0.10980,0.58859,-0.00013,-0.00093,0.00108,
1403636605863555328,0.15731,0.14171,-0.29123,-0.12479,0.79114,0.10980,0.58861,0.00034,0.00025,0.00046,
1403636605963555584,0.15732,0.14171,-0.29123,-0.12481,0.79116,0.10981,0.58858,0.00050,-0.00018,-0.00025,
1403636606063555584,0.15732,0.14171,-0.29124,-0.12478,0.79115,0.10982,0.58860,0.00021,-0.00023,0.00081,
1403636606163555328,0.15733,0.14171,-0.29124,-0.12473,0.79116,0.10980,0.58860,-0.00011,-0.00029,-0.00001,
1403636606263555584,0.15732,0.14171,-0.29123,-0.12470,0.79115,0.10983,0.58862,0.00124,-0.00060,0.00069,
1403636606363555328,0.15730,0.14171,-0.29122,-0.12469,0.79115,0.10981,0.58862,-0.00039,0.00038,0.00037,
1403636606463555584,0.15731,0.14170,-0.29123,-0.12472,0.79116,0.10981,0.58860,0.00107,-0.00044,0.00125,
1403636606563555584,0.15731,0.14169,-0.29123,-0.12472,0.79116,0.10979,0.58861,0.00083,-0.00117,-0.00002,
1403636606663555328,0.15732,0.14170,-0.29124,-0.12468,0.79114,0.10983,0.58864,0.00053,0.00038,0.00027,
1403636606763555584,0.15731,0.14170,-0.29123,-0.12467,0.79115,0.10983,0.58862,-0.00031,-0.00002,0.00013,
1403636606863555328,0.15732,0.14168,-0.29123,-0.12470,0.79117,0.10985,0.58859,0.00052,-0.00094,0.00027,
1403636606963555584,0.15730,0.14169,-0.29120,-0.12464,0.79119,0.10984,0.58858,0.00041,0.00015,0.00096,
1403636607063555584,0.15730,0.14169,-0.29120,-0.12465,0.79119,0.10985,0.58857,-0.00055,-0.00058,0.00089,
1403636607163555328,0.15729,0.14168,-0.29119,-0.12463,0.79120,0.10985,0.58856,-0.00003,-0.00090,0.00113,
1403636607263555584,0.15727,0.14169,-0.29118,-0.12458,0.79122,0.10984,0.58854,-0.00008,-0.00001,0.00045,
1403636607363555328,0.15728,0.14168,-0.29117,-0.12455,0.79125,0.10987,0.58851,-0.00052,-0.00028,0.00070,
1403636607463555584,0.15729,0.14167,-0.29117,-0.12457,0.79124,0.10984,0.58852,0.00041,-0.00086,0.00091,
1403636607563555584,0.15727,0.14167,-0.29116,-0.12452,0.79125,0.10986,0.58852,-0.00057,-0.00109,0.00064,
1403636607663555328,0.15726,0.14168,-0.29114,-0.12445,0.79127,0.10986,0.58850,-0.00082,0.00000,0.00098,
1403636607763555584,0.15726,0.14167,-0.29113,-0.12446,0.79129,0.10984,0.58847,0.00034,-0.00083,0.00042,
1403636607863555328,0.15727,0.14166,-0.29114,-0.12447,0.79129,0.10982,0.58848,0.00001,-0.00029,0.00067,
1403636607963555584,0.15726,0.14167,-0.29114,-0.12441,0.79129,0.10982,0.58848,-0.00039,-0.00061,0.00072,
1403636608063555584,0.15726,0.14166,-0.29113,-0.12441,0.79131,0.10983,0.58847,0.00006,-0.00132,0.00056,
1403636608163555328,0.15727,0.14166,-0.29114,-0.12444,0.79130,0.10980,0.58848,0.00007,-0.00045,0.00038,
1403636608263555584,0.15728,0.14165,-0.29116,-0.12448,0.79130,0.10979,0.58847,0.00034,-0.00094,0.00039,
1403636608363555328,0.15729,0.14165,-0.29115,-0.12444,0.79131,0.10980,0.58847,0.00044,-0.00046,0.00037,
1403636608463555584,0.15729,0.14165,-0.29115,-0.12446,0.79131,0.10979,0.58847,-0.00002,-0.00033,0.00051,
1403636608563555584,0.15727,0.14165,-0.29116,-0.12444,0.79128,0.10978,0.58850,0.00011,-0.00130,0.00097,
1403636608663555328,0.15726,0.14165,-0.29115,-0.12438,0.79129,0.10980,0.58850,-0.00046,-0.00038,0.00082,
1403636608763555584,0.15726,0.14165,-0.29114,-0.12436,0.79130,0.10982,0.58849,-0.00004,-0.00037,0.00035,
1403636608863555328,0.15728,0.14164,-0.29114,-0.12435,0.79132,0.10982,0.58846,-0.00051,-0.00069,0.00034,
1403636608963555584,0.15727,0.14163,-0.29114,-0.12437,0.79132,0.10979,0.58847,-0.00047,-0.00121,0.00062,
1403636609063555584,0.15729,0.14163,-0.29114,-0.12437,0.79132,0.10982,0.58846,0.00014,0.00068,0.00093,
1403636609163555328,0.15728,0.14163,-0.29116,-0.12440,0.79129,0.10979,0.58849,-0.00057,-0.00028,0.00082,
1403636609263555584,0.15729,0.14163,-0.29117,-0.12440,0.79129,0.10979,0.58850,-0.00010,-0.00022,0.00029,
1403636609363555328,0.15730,0.14163,-0.29116,-0.12438,0.79132,0.10980,0.58846,0.00018,0.00057,0.00049,
1403636609463555584,0.15729,0.14163,-0.29115,-0.12435,0.79132,0.10979,0.58847,-0.00075,0.00009,0.00072,
1403636609563555584,0.15728,0.14163,-0.29116,-0.12436,0.79130,0.10978,0.58849,0.00034,-0.00063,0.00064,
1403636609663555328,0.15726,0.14163,-0.29116,-0.12440,0.79134,0.10975,0.58844,0.00030,0.00059,-0.00045,
1403636609763555584,0.15729,0.14162,-0.29116,-0.12442,0.79130,0.10973,0.58849,0.00059,0.00052,0.00088,
1403636609863555328,0.15731,0.14161,-0.29114,-0.12436,0.79133,0.10975,0.58846,-0.00252,-0.00068,-0.00151,
1403636609963555584,0.15729,0.14160,-0.29116,-0.12439,0.79137,0.10972,0.58841,-0.00108,-0.00091,0.00007,
1403636610063555584,0.15731,0.14186,-0.29160,-0.12585,0.79063,0.11006,0.58903,-0.00089,-0.00101,-0.00003,
1403636610163555328,0.15737,0.14192,-0.29163,-0.12598,0.79048,0.11010,0.58919,-0.00065,-0.00271,-0.00005,
1403636610263555584,0.15741,0.14196,-0.29163,-0.12603,0.79045,0.11017,0.58922,-0.00124,-0.00195,-0.00028,
1403636610363555328,0.15740,0.14201,-0.29166,-0.12620,0.79038,0.11014,0.58928,0.00031,-0.00161,-0.00101,
1403636610463555584,0.15744,0.14204,-0.29166,-0.12628,0.79033,0.11017,0.58932,0.00032,-0.00185,0.00158,
1403636610563555584,0.15745,0.14206,-0.29167,-0.12631,0.79031,0.11020,0.58933,-0.00080,-0.00078,-0.00004,
1403636610663555328,0.15744,0.14207,-0.29166,-0.12634,0.79031,0.11023,0.58933,-0.00184,-0.00159,0.00053,
1403636610763555584,0.15747,0.14208,-0.29165,-0.12633,0.79037,0.11034,0.58921,-0.00209,-0.00265,-0.00269,
1403636610863555328,0.15746,0.14208,-0.29169,-0.12648,0.79039,0.11040,0.58915,-0.00198,-0.00242,-0.00082,
1403636610963555584,0.15746,0.14208,-0.29167,-0.12647,0.79041,0.11044,0.58911,0.00015,0.00172,0.00166,
1403636611063555584,0.15747,0.14208,-0.29168,-0.12639,0.79038,0.11049,0.58917,0.00009,-0.00053,0.00029,
